SportCode,SportCategoryCode,SportTournamentCode,BetLimitFactor
20,88,55325,5
20,88,55326,5
20,88,55329,5
20,88,55386,5
20,88,55387,5
20,88,55388,5
20,88,55389,5
20,88,55390,5
20,88,55391,5
20,88,55544,5
20,88,55566,5
20,88,55567,5
20,88,55568,5
20,88,55569,5
20,88,55570,5
20,88,55944,5
20,88,55945,5
20,88,55946,5
20,88,55947,5
20,88,55948,5
20,88,55992,5
20,88,55993,5
20,88,55994,5
20,88,55995,5
20,88,55996,5
20,88,55997,5
20,88,56007,5
20,88,56064,5
20,88,56092,5
20,88,56093,5
20,88,56094,5
20,88,56095,5
20,88,56096,5
20,88,56102,5
20,88,56114,5
20,88,56115,5
20,88,56116,5
20,88,56120,5
20,88,56141,5
20,88,56187,5
20,88,56211,5
20,88,56212,5
20,88,56213,5
20,88,56214,5
20,88,56215,5
20,88,56216,5
20,88,56231,5
20,88,56333,5
20,88,56408,5
20,88,56409,5
20,88,56410,5
20,88,56411,5
20,88,56412,5
20,88,56413,5
20,88,56414,5
20,88,56415,5
20,88,56416,5
20,88,56417,5
20,88,56440,5
20,88,56442,5
20,88,56466,5
20,88,56467,5
20,88,56468,5
20,88,56469,5
20,88,56470,5
20,88,56471,5
20,88,56472,5
20,88,56473,5
20,88,56475,5
20,88,56476,5
20,88,56510,5
20,88,56511,5
20,88,56604,5
20,88,56607,5
20,88,56728,5
20,88,56729,5
20,88,56730,5
20,88,56731,5
20,88,56732,5
20,88,56735,5
20,88,56737,5
20,88,56750,5
20,88,56751,5
20,88,56762,5
20,88,56767,5
20,88,56798,5
20,88,56799,5
20,88,56800,5
20,88,56801,5
20,88,56802,5
20,88,56803,5
20,88,56855,5
20,88,57102,5
20,88,57354,5
20,88,57440,5
20,88,57441,5
20,88,5746,5
20,88,57531,5
20,88,57536,5
20,88,57537,5
20,88,57538,5
20,88,57539,5
20,88,57540,5
20,88,57541,5
20,88,57542,5
20,88,57543,5
20,88,57601,5
20,88,57602,5
20,88,57620,5
20,88,57621,5
20,88,57708,5
20,88,57782,5
20,88,57783,5
20,88,57784,5
20,88,57785,5
20,88,57786,5
20,88,57787,5
20,88,57788,5
20,88,57789,5
20,88,57790,5
20,88,57791,5
20,88,57792,5
20,88,57793,5
20,88,57803,5
20,88,57804,3
20,88,57805,5
20,88,57806,3
20,88,57813,5
20,88,57814,5
20,88,57946,5
20,88,57954,5
20,88,57955,5
20,88,57956,5
20,88,57957,5
20,88,57958,5
20,88,57961,5
20,88,57963,5
20,88,57965,5
20,88,58058,5
20,88,58059,5
20,88,58060,5
20,88,58061,5
20,88,58062,5
20,88,58063,5
20,88,58064,5
20,88,58065,5
20,88,58066,5
20,88,58067,5
20,88,58070,5
20,88,58202,5
20,88,58203,5
20,88,58205,5
20,88,58325,5
20,88,58583,5
20,88,58630,5
20,88,58631,5
20,88,58632,5
20,88,58633,5
20,88,58634,5
20,88,58635,5
20,88,58636,5
20,88,58637,5
20,88,58638,5
20,88,58639,5
20,88,58739,5
20,88,58740,5
20,88,58741,5
20,88,58744,5
20,88,58877,5
20,88,58878,5
20,88,58879,5
20,88,58880,5
20,88,58881,5
20,88,58882,5
20,88,59013,5
20,88,59014,5
20,88,59139,8
20,88,59140,8
20,88,59142,5
20,88,59143,5
20,88,59190,6
20,88,59194,6
20,88,59195,6
20,88,59253,5
20,88,59298,5
20,88,59299,5
20,88,59300,5
20,88,59301,5
20,88,59302,5
20,88,59303,5
20,88,59304,5
20,88,59305,5
20,88,59306,5
20,88,59409,5
20,88,59443,5
20,88,59444,5
20,88,59445,5
20,88,59446,5
20,88,59447,5
20,88,59448,5
20,88,59449,5
20,88,59450,5
20,88,59451,5
20,88,59452,5
20,88,59453,5
20,88,59454,5
20,88,59533,5
20,88,59534,5
20,88,59535,5
20,88,59536,5
20,88,59537,5
20,88,59538,5
20,88,59539,5
20,88,59540,5
20,88,59541,5
20,88,59542,5
20,88,59543,5
20,88,59544,5
20,88,59556,5
20,88,59599,6
20,88,59600,5
20,88,59601,5
20,88,59602,5
20,88,59603,5
20,88,59604,6
20,88,59605,5
20,88,59606,5
20,88,59607,5
20,88,59608,5
20,88,59609,5
20,88,59610,5
20,88,59611,5
20,88,59612,5
20,88,59613,5
20,88,59614,5
20,88,60210,5
20,88,60211,5
20,88,60212,5
20,88,60213,5
20,88,60214,5
20,88,60215,5
20,88,60216,5
20,88,60217,5
20,88,60219,5
20,88,60220,6
20,88,60221,5
20,88,60222,6
20,88,60223,5
20,88,60227,5
20,88,60228,5
20,88,60229,5
20,88,60230,5
20,88,60232,5
20,88,60233,5
20,88,60234,5
20,88,60235,5
20,88,60236,5
20,88,60237,5
20,88,61187,5
20,88,61188,5
20,88,61209,6
20,88,61210,5
20,88,61211,6
20,88,61212,5
20,88,61213,5
20,88,61214,5
20,88,61231,5
20,88,61232,5
20,88,61431,5
20,88,61444,5
20,88,61617,3
20,88,61618,3
20,88,61627,5
20,88,61628,5
20,88,61798,3
20,88,61800,3
20,88,61803,3
20,88,61830,5
20,88,61831,5
20,88,62036,5
20,88,62041,5
20,88,62042,5
20,88,62043,5
20,88,62044,5
20,88,62045,5
20,88,62046,5
20,88,62244,5
20,88,62245,5
20,88,62313,5
20,88,62314,5
20,88,62315,5
20,88,62316,5
20,88,62395,5
20,88,62461,5
20,88,62462,5
20,88,62463,5
20,88,62464,5
20,88,62568,5
20,88,62569,5
20,88,62570,5
20,88,62571,5
20,88,62572,5
20,88,62573,5
20,88,62710,5
20,88,62711,5
20,88,62712,5
20,88,62713,5
20,88,62840,5
20,88,62841,5
20,88,62885,5
20,88,62886,5
20,88,62887,5
20,88,62888,5
20,88,62927,5
20,88,62928,5
20,88,63209,5
20,88,63210,5
20,88,63612,5
20,88,63613,5
20,88,63614,5
20,88,63615,5
20,88,63616,5
20,88,63617,5
20,88,63618,5
20,88,63619,5
20,88,63747,5
20,88,63748,5
20,88,63771,5
20,88,63772,5
20,88,63921,5
20,88,63922,5
20,88,63923,5
20,88,63924,5
20,88,63926,5
20,88,64017,5
20,88,64018,5
20,88,64019,5
20,88,64020,5
20,88,64021,5
20,88,64022,5
20,88,64035,5
20,88,64161,5
20,88,64162,5
20,88,64163,5
20,88,64164,5
20,88,64165,5
20,88,64166,5
20,88,64167,5
20,88,64168,5
20,88,64169,5
20,88,64191,5
20,88,64196,5
20,88,64369,6
20,88,64370,6
20,88,64371,6
20,88,64372,6
20,88,64373,6
20,88,64380,5
20,88,64387,5
20,88,64632,6
20,88,64725,6
20,88,64726,6
20,88,64727,6
20,88,64728,6
20,88,64742,5
20,88,64746,5
20,88,64747,5
20,88,64748,5
20,88,64749,5
20,88,64750,5
20,88,64751,5
20,88,64891,5
20,88,64892,5
20,88,64895,5
20,88,64896,5
20,88,64897,5
20,88,64898,5
20,88,64900,5
20,88,64901,5
20,88,64902,5
20,88,64903,5
20,88,65081,5
20,88,65082,5
20,88,65083,5
20,88,65084,5
20,88,65085,5
20,88,65086,5
20,88,65087,5
20,88,65088,5
20,88,65089,5
20,88,65090,5
20,88,65225,5
20,88,65226,5
20,88,65267,5
20,88,65268,5
20,88,65269,5
20,88,65271,5
20,88,65272,5
20,88,65273,5
20,88,65274,5
20,88,65275,5
20,88,65276,5
20,88,65279,5
20,88,65280,5
20,88,65439,5
20,88,65440,5
20,88,65447,5
20,88,65448,5
20,88,65568,5
20,88,65569,5
20,88,65570,5
20,88,65571,5
20,88,65599,5
20,88,65649,5
20,88,66059,6
20,88,66060,5
20,88,66061,6
20,88,66062,5
20,88,66089,5
20,88,66538,5
20,88,66647,5
20,88,66827,5
20,88,66830,5
20,88,67054,5
20,88,67062,5
20,88,67110,5
20,88,67111,3
20,88,67112,5
20,88,67113,3
20,88,67114,3
20,88,67115,3
20,88,67116,3
20,88,67117,3
20,88,67118,3
20,88,67119,3
20,88,67244,5
20,88,67245,5
20,88,67324,5
20,88,67368,5
20,88,67465,5
20,88,67466,5
20,88,67473,5
20,88,67474,5
20,88,67561,5
20,88,67567,5
20,88,67677,5
20,88,67716,5
20,88,68061,5
20,88,68342,5
20,88,68349,5
20,88,68350,3
20,88,68351,5
20,88,68352,3
20,88,68353,5
20,88,68354,5
20,88,68355,3
20,88,68356,3
20,88,68357,5
20,88,68358,5
20,88,68607,5
20,88,68746,5
20,88,68747,3
20,88,68748,5
20,88,68749,3
20,88,68750,3
20,88,68751,3
20,88,68785,5
20,88,68828,5
20,88,68829,3
20,88,68830,5
20,88,68831,3
20,88,68832,3
20,88,68833,3
20,88,68834,3
20,88,68835,3
20,88,68836,3
20,88,68837,3
20,88,68838,5
20,88,69036,5
20,88,69037,5
20,88,69048,5
20,88,69049,3
20,88,69050,3
20,88,69052,5
20,88,69053,3
20,88,69110,3
20,88,69111,5
20,88,69172,5
20,88,69188,5
20,88,69189,3
20,88,69190,3
20,88,69191,5
20,88,69192,3
20,88,69193,3
20,88,69194,5
20,88,69195,3
20,88,69196,3
20,88,69197,5
20,88,69198,3
20,88,69200,3
20,88,69387,5
20,88,69515,5
20,88,69554,5
20,88,69902,5
20,88,69903,5
20,88,69927,1.99
20,88,69946,5
20,88,69947,5
20,88,69980,5
20,88,70022,5
20,88,70033,5
20,88,70121,5
20,88,70122,3
20,88,70123,5
20,88,70124,3
20,88,70134,6
20,88,70135,3
20,88,70136,4
20,88,70137,3
20,88,70138,3
20,88,70140,3
20,88,70246,5
20,88,70274,5
20,88,70298,1.99
20,88,70300,5
20,88,70302,1.99
20,88,70304,1.99
20,88,70555,5
20,88,70556,5
20,88,70700,3
20,88,70822,5
20,88,70824,5
20,88,70865,5
20,88,70866,3
20,88,70867,5
20,88,70868,3
20,88,70869,3
20,88,70870,3
20,88,70872,3
20,88,70996,5
20,88,70998,5
20,88,71313,5
20,88,71315,5
20,88,71511,5
20,88,71513,5
20,88,71707,5
20,88,71863,5
20,88,71879,5
20,88,71880,5
20,88,72046,5
20,88,72047,5
20,88,72117,5
20,88,72118,3
20,88,72121,5
20,88,72122,3
20,88,72123,3
20,88,72125,3
20,88,72126,3
20,88,72127,3
20,88,72128,3
20,88,72130,5
20,88,72131,3
20,88,72132,5
20,88,72133,3
20,88,72311,5
20,88,72338,3
20,88,72356,5
20,88,72451,5
20,88,72669,5
20,88,72671,5
20,88,72681,3
20,88,72969,5
20,88,72971,5
20,88,73150,5
20,88,73232,3
20,88,73234,5
20,88,73236,3
20,88,73238,5
20,88,73240,5
20,88,73242,5
20,88,73244,3
20,88,73246,3
20,88,73248,3
20,88,73250,3
20,88,73296,5
20,88,73614,3
20,88,73616,3
20,88,73618,3
20,88,73620,3
20,88,73622,3
20,88,73624,3
20,88,73626,3
20,88,73628,5
20,88,73630,5
20,88,73632,3
20,88,73694,5
20,88,73698,5
20,88,73998,5
20,88,74000,5
20,88,74151,1.99
20,88,74152,1.99
20,88,74170,5
20,88,74174,5
20,88,74472,5
20,88,74474,5
20,88,74476,3
20,88,74478,3
20,88,74480,3
20,88,74482,3
20,88,74484,3
20,88,74556,5
20,88,74568,5
20,88,74678,5
20,88,74680,5
20,88,74682,5
20,88,74684,5
20,88,74686,5
20,88,74842,5
20,88,74844,5
20,88,75042,5
20,88,75052,5
20,88,75202,5
20,88,75204,5
20,88,75224,5
20,88,75226,5
20,88,75228,5
20,88,75230,5
20,88,75232,1.99
20,88,75382,5
20,88,75384,5
20,88,75562,3
20,88,75564,3
20,88,75566,3
20,88,75570,5
20,88,75572,5
20,88,75574,3
20,88,75576,3
20,88,75578,3
20,88,75580,3
20,88,75604,5
20,88,75718,5
20,88,75720,5
20,88,75734,3
20,88,75736,3
20,88,75738,3
20,88,75740,3
20,88,75746,3
20,88,75748,3
20,88,75762,5
20,88,75968,5
20,88,75970,5
20,88,75972,3
20,88,75974,3
20,88,75976,3
20,88,75978,3
20,88,76038,5
20,88,76040,5
20,88,76042,5
20,88,76044,5
20,88,76046,5
20,88,76048,5
20,88,76050,5
20,88,76052,5
20,88,76086,5
20,88,76088,5
20,88,76090,3
20,88,76092,3
20,88,76710,3
20,88,77171,5
20,88,77365,5
20,88,77367,5
20,88,77369,5
20,88,77371,5
20,88,77373,5
20,88,77375,5
20,88,77377,5
20,88,77379,5
20,88,77381,5
20,88,77383,5
20,88,77385,5
20,88,77387,5
20,88,77389,5
20,88,77391,5
20,88,77393,5
20,88,77395,5
20,88,77397,3
20,88,77401,3
20,88,77403,3
20,88,77405,3
20,88,77407,3
20,88,77409,3
20,88,77411,3
20,88,77413,3
20,88,78209,5
20,88,78211,5
20,88,78225,5
20,88,78227,5
20,88,78229,3
20,88,78231,3
20,88,78233,3
20,88,78235,3
20,88,78237,3
20,88,78345,3
20,88,78349,3
20,88,78351,3
20,88,78353,3
20,88,78375,5
20,88,78377,5
20,88,78379,5
20,88,78381,5
20,88,78383,5
20,88,78385,5
20,88,78389,5
20,88,78391,5
20,88,78393,5
20,88,78395,5
20,88,78397,5
20,88,78961,5
20,88,78963,5
20,88,78965,3
20,88,78967,3
20,88,78969,3
20,88,78971,3
20,88,78973,5
20,88,78975,5
20,88,78977,3
20,88,78979,3
20,88,78981,3
20,88,78983,3
20,88,78985,3
20,88,79029,5
20,88,79031,5
20,88,79033,3
20,88,79035,3
20,88,79037,3
20,88,79039,3
20,88,79041,3
20,88,79043,3
20,88,79045,3
20,88,79047,3
20,88,7917,5
20,88,80264,1.99
20,88,80266,1.99
20,88,80268,3
20,88,80270,3
20,88,80272,3
20,88,80444,5
20,88,80446,5
20,88,80448,3
20,88,80450,3
20,88,80452,5
20,88,80498,5
20,88,80500,5
20,88,80502,3
20,88,80504,3
20,88,80506,3
20,88,80508,3
20,88,80528,5
20,88,80530,5
20,88,80532,3
20,88,80534,3
20,88,80552,3
20,88,80746,5
20,88,80751,5
20,88,80753,5
20,88,81471,5
20,88,81473,5
20,88,81475,3
20,88,81477,3
20,88,81481,5
20,88,81483,5
20,88,81485,3
20,88,81487,3
20,88,81511,5
20,88,81513,5
20,88,81517,1.99
20,88,81519,1.99
20,88,81916,3
20,88,81917,3
20,88,82128,3
20,88,82129,3
20,88,82188,5
20,88,82189,5
20,88,82190,3
20,88,82191,3
20,88,82192,3
20,88,82338,5
20,88,82339,3
20,88,82340,5
20,88,82341,3
20,88,82342,3
20,88,82343,3
20,88,82344,3
20,88,82345,3
20,88,82346,3
20,88,82347,3
20,88,82453,5
20,88,82455,5
20,88,82457,5
20,88,82459,5
20,88,82461,5
20,88,82463,5
20,88,82465,5
20,88,82467,5
20,88,82469,5
20,88,82471,5
20,88,82473,5
20,88,82475,5
20,88,82477,5
20,88,82479,5
20,88,82481,5
20,88,82483,5
20,88,82485,5
20,88,82487,5
20,88,82489,5
20,88,82491,5
20,88,82493,5
20,88,82495,5
20,88,82497,5
20,88,82499,5
20,88,82501,5
20,88,82503,5
20,88,82505,5
20,88,82507,5
20,88,82509,5
20,88,82511,5
20,88,82513,5
20,88,82515,5
20,88,82517,5
20,88,82519,5
20,88,82521,5
20,88,82523,5
20,88,82525,5
20,88,82527,5
20,88,82529,5
20,88,82531,5
20,88,82573,5
20,88,82575,5
20,88,82577,3
20,88,82579,3
20,88,82581,3
20,88,82583,3
20,88,82585,3
20,88,82587,3
20,88,82589,3
20,88,82591,3
20,88,82966,5
20,88,82968,5
20,88,82970,3
20,88,82972,3
20,88,82974,3
20,88,83000,1
20,88,83004,1
20,88,83006,1
20,88,83008,1
20,88,83012,1
20,88,83134,5
20,88,83136,5
20,88,83138,3
20,88,83140,3
20,88,83142,3
20,88,83144,3
20,88,83146,3
20,88,83403,5
20,88,83404,5
20,88,83431,5
20,88,83433,5
20,88,83932,5
20,88,83934,5
20,88,84282,3
20,88,84286,3
20,88,84302,5
20,88,84304,5
20,88,84306,3
20,88,84308,3
20,88,84310,3
20,88,84526,3
20,88,84528,3
20,88,84530,3
20,88,84532,3
20,88,84534,3
20,88,85088,3
20,88,85090,3
20,88,85092,3
20,88,85094,3
20,88,85096,3
20,88,85098,3
20,88,85100,3
20,88,85102,3
20,88,85142,5
20,88,85144,5
20,88,85146,3
20,88,85148,3
20,88,85150,3
20,88,85152,3
20,88,85154,3
20,88,85156,3
20,88,85158,3
20,88,85160,3
20,88,85690,5
20,88,85692,5
20,88,85700,3
20,88,85702,3
20,88,86848,1.99
20,88,86850,1.99
20,88,86852,1.99
20,88,86854,1.99
20,88,86856,1.99
20,88,86858,3
20,88,86860,3
20,88,87030,5
20,88,87031,5
20,88,87032,3
20,88,87033,3
20,88,87034,3
20,88,87039,3
20,88,87422,3
20,88,87428,5
20,88,87429,5
20,88,87430,5
20,88,87431,5
20,88,87432,1.99
20,88,87582,5
20,88,87878,1.99
20,88,87882,1.99
20,88,87884,1.99
20,88,87886,1.99
20,88,87888,3
20,88,88243,5
20,88,88245,5
20,88,88247,3
20,88,88249,3
20,88,88251,3
20,88,88253,3
20,88,88255,3
20,88,88257,3
20,88,88259,3
20,88,88261,3
20,88,88371,5
20,88,88373,5
20,88,88375,5
20,88,88377,5
20,88,88379,3
20,88,88381,3
20,88,88383,3
20,88,88385,3
20,88,88467,5
20,88,88469,5
20,88,88471,5
20,88,88473,5
20,88,88475,1.99
20,88,89071,5
20,88,89073,5
20,88,89075,3
20,88,89077,3
20,88,89079,3
20,88,89081,3
20,88,89083,3
20,88,89085,5
20,88,89087,5
20,88,89089,3
20,88,89091,3
20,88,89365,5
20,88,89367,5
20,88,89369,3
20,88,89371,3
20,88,89373,3
20,88,89833,5
20,88,89835,5
20,88,89839,5
20,88,89841,5
20,88,89843,5
20,88,89845,5
20,88,89847,5
20,88,89849,5
20,88,89851,5
20,88,89853,5
20,88,89855,5
20,88,89857,5
20,88,89859,5
20,88,89861,5
20,88,89863,5
20,88,89865,5
20,88,89867,5
20,88,89869,5
20,88,89871,5
20,88,89883,5
20,88,89885,5
20,88,89891,5
20,88,89893,5
20,88,89895,5
20,88,89897,5
20,88,89899,5
20,88,89901,5
20,88,89903,5
20,88,89905,5
20,88,89907,5
20,88,89909,5
20,88,89911,5
20,88,89913,5
20,88,90249,5
20,88,90253,5
20,88,90277,5
20,88,90279,5
20,88,90281,3
20,88,90283,3
20,88,90285,3
20,88,90287,3
20,88,90289,3
20,88,90291,3
20,88,90293,3
20,88,90295,3
20,88,90317,5
20,88,90319,5
20,88,90547,5
20,88,90549,5
20,88,90551,3
20,88,90553,3
20,88,90555,3
20,88,90557,3
20,88,90559,3
20,88,90561,3
20,88,90563,3
20,88,90565,3
20,88,90587,5
20,88,90589,5
20,88,90591,3
20,88,90593,3
20,88,90595,3
20,88,90597,3
20,88,90599,3
20,88,90601,3
20,88,90603,3
20,88,90605,3
20,88,90619,5
20,88,90621,5
20,88,90623,3
20,88,90625,3
20,88,90627,3
20,88,90629,3
20,88,90631,3
20,88,90633,3
20,88,90635,3
20,88,90637,3
20,88,90639,3
20,88,90641,3
20,88,90739,3
20,88,90741,3
20,88,91051,5
20,88,91053,5
20,88,91257,5
20,88,91259,5
20,88,91449,3
20,88,91791,5
20,88,91793,5
20,88,91795,3
20,88,91797,3
20,88,91799,3
20,88,91801,3
20,88,91803,3
20,88,91805,3
20,88,91807,3
20,88,91809,3
20,88,91827,5
20,88,91829,5
20,88,91831,3
20,88,91833,3
20,88,91835,3
20,88,91837,3
20,88,91839,3
20,88,91847,3
20,88,91849,3
20,88,91905,3
20,88,91907,3
20,88,91909,3
20,88,91911,3
20,88,91913,3
20,88,92313,5
20,88,92314,3
20,88,92315,3
20,88,92316,3
20,88,92756,2
20,88,92757,2
20,88,93329,3
20,88,93411,3
20,88,93599,5
20,88,93769,5
20,88,93770,5
20,88,93771,5
20,88,93873,5
20,88,93905,5
20,88,93961,5
20,88,93975,5
20,88,94039,5
20,88,94162,5
20,88,94241,5
20,88,94297,5
20,88,94299,5
20,88,94474,5
20,88,94541,5
20,88,94643,5
20,88,94653,5
5,3,31779,7
5,3,31780,6
5,3,31782,7
5,3,31783,5
5,3,31785,5
5,3,31786,4
5,3,31788,5
5,3,31789,6
5,3,31791,7
5,3,31792,4
5,3,31793,8
5,3,31794,6
5,3,31795,5
5,3,31796,5
5,3,31797,5
5,3,31798,5
5,3,31799,5
5,3,31800,5
5,3,31801,4
5,3,31802,6
5,3,31803,5
5,3,31804,6
5,3,31805,12
5,3,31806,7
5,3,31807,5
5,3,31808,12
5,3,31809,7
5,3,31810,5
5,3,31811,5
5,3,31812,5
5,3,31813,5
5,3,31814,5
5,3,31815,5
5,3,31816,10
5,3,31817,20
5,3,31818,5
5,3,31819,5
5,3,31820,4
5,3,31821,8
5,3,31822,6
5,3,31823,4
5,3,31824,8
5,3,31825,6
5,3,31826,3
5,3,31827,6
5,3,31828,3
5,3,31829,3
5,3,31830,6
5,3,31831,4
5,3,31832,5
5,3,31833,5
5,3,31834,20
5,3,31835,10
5,3,31836,5
5,3,31837,3
5,3,31838,6
5,3,31839,4
5,3,31840,3
5,3,31841,6
5,3,31842,3
5,3,31843,3
5,3,31844,6
5,3,31845,4
5,3,31846,4
5,3,31847,8
5,3,31848,6
5,3,31849,5
5,3,31850,5
5,3,31851,5
5,3,31852,3
5,3,31853,6
5,3,31854,4
5,3,31855,3
5,3,31856,6
5,3,31857,4
5,3,31858,3
5,3,31859,6
5,3,31860,4
5,3,31861,5
5,3,31862,5
5,3,31863,5
5,3,31864,4
5,3,31865,8
5,3,31866,5
5,3,31867,5
5,3,31868,5
5,3,31869,5
5,3,31870,5
5,3,31871,12
5,3,31872,7
5,3,31873,3
5,3,31874,6
5,3,31875,4
5,3,31876,5
5,3,31877,20
5,3,31878,10
5,3,31879,5
5,3,31883,3
5,3,31884,6
5,3,31885,4
5,3,31886,5
5,3,31887,5
5,3,31888,5
5,3,31889,3
5,3,31890,6
5,3,31891,4
5,3,31892,4
5,3,31893,8
5,3,31894,6
5,3,31895,4
5,3,31896,8
5,3,31897,6
5,3,31898,5
5,3,31899,12
5,3,31900,7
5,3,31901,3
5,3,31902,6
5,3,31903,4
5,3,31904,3
5,3,31905,6
5,3,31906,4
5,3,31907,4
5,3,31908,8
5,3,31909,5
5,3,31910,5
5,3,31911,5
5,3,31912,5
5,3,31913,4
5,3,31914,8
5,3,31915,5
5,3,31916,5
5,3,31917,12
5,3,31918,6
5,3,31921,5
5,3,31924,5
5,3,36302,5
5,3,37132,3
5,3,39150,5
5,3,39151,5
5,3,39152,5
5,3,39153,5
5,3,39189,4
5,3,39190,6
5,3,39191,5
5,3,39192,4
5,3,39193,6
5,3,39194,5
5,3,39195,4
5,3,39196,6
5,3,39197,5
5,3,39198,4
5,3,39199,6
5,3,39200,5
5,3,39201,4
5,3,39202,6
5,3,39203,5
5,3,39204,5
5,3,39205,20
5,3,39206,10
5,3,39207,5
5,3,40447,4
5,3,40448,6
5,3,40449,5
5,3,40450,3
5,3,40451,6
5,3,40452,5
5,3,40453,5
5,3,40454,5
5,3,40455,5
5,3,40456,5
5,3,40457,8
5,3,40458,6
5,3,40459,4
5,3,40460,6
5,3,40461,5
5,3,40462,4
5,3,40463,6
5,3,40464,5
5,3,40465,4
5,3,40466,8
5,3,40467,6
5,3,40468,4
5,3,40469,6
5,3,40470,5
5,3,40471,4
5,3,40472,6
5,3,40473,5
5,3,40474,4
5,3,40475,8
5,3,40476,6
5,3,40477,4
5,3,40478,8
5,3,40479,6
5,3,40480,4
5,3,40481,6
5,3,40482,5
5,3,40483,6
5,3,40484,12
5,3,40485,7
5,3,40486,6
5,3,40487,12
5,3,40488,7
5,3,40489,2
5,3,40490,2
5,3,40491,1
5,3,40492,4
5,3,40493,6
5,3,40494,5
5,3,40495,6
5,3,40496,12
5,3,40497,7
5,3,40498,4
5,3,40499,8
5,3,40500,6
5,3,40501,2
5,3,40502,2
5,3,40503,1
5,3,40504,4
5,3,40505,6
5,3,40506,5
5,3,40507,3
5,3,40508,6
5,3,40509,5
5,3,40511,6
5,3,40512,12
5,3,40513,7
5,3,40514,5
5,3,40515,12
5,3,40516,7
5,3,40517,2
5,3,40518,2
5,3,40519,1
5,3,40520,3
5,3,40522,5
5,3,40523,3
5,3,40524,10
5,3,40525,20
5,3,40526,10
5,3,40527,5
5,3,40528,3
5,3,40529,6
5,3,40530,3
5,3,40531,3
5,3,40532,6
5,3,40533,3
5,3,40534,4
5,3,40535,8
5,3,40536,6
5,3,40537,4
5,3,40538,8
5,3,40539,6
5,3,40540,2
5,3,40541,4
5,3,40542,1
5,3,40543,5
5,3,40544,5
5,3,40545,20
5,3,40547,5
5,3,40548,10
5,3,40549,5
5,3,40550,3
5,3,40551,6
5,3,40552,4
5,3,40553,2
5,3,40554,2
5,3,40555,1
5,3,40556,3
5,3,40557,6
5,3,40558,4
5,3,40559,3
5,3,40560,6
5,3,40561,4
5,3,40562,3
5,3,40563,6
5,3,40564,4
5,3,40565,4
5,3,40566,8
5,3,40567,6
5,3,40568,3
5,3,40569,6
5,3,40570,4
5,3,40571,2
5,3,40572,2
5,3,40574,1
5,3,40575,4
5,3,40576,8
5,3,40577,5
5,3,40578,12
5,3,40579,12
5,3,40580,7
5,3,40581,5
5,3,40582,12
5,3,40583,7
5,3,40584,2
5,3,40585,2
5,3,40586,1
5,3,40605,5
5,3,40606,20
5,3,40607,10
5,3,40608,5
5,3,40609,3
5,3,40610,6
5,3,40611,4
5,3,40612,5
5,3,40613,5
5,3,40614,5
5,3,40615,3
5,3,40616,6
5,3,40617,4
5,3,40618,4
5,3,40619,8
5,3,40620,6
5,3,40621,4
5,3,40622,8
5,3,40623,6
5,3,40624,5
5,3,40625,12
5,3,40626,7
5,3,40627,3
5,3,40628,6
5,3,40629,4
5,3,40630,3
5,3,40631,6
5,3,40632,4
5,3,40633,4
5,3,40634,8
5,3,40635,5
5,3,40636,5
5,3,40637,5
5,3,40638,5
5,3,40639,4
5,3,40640,8
5,3,40641,5
5,3,40642,5
5,3,40643,12
5,3,40644,6
5,3,40645,5
5,3,40646,5
5,3,40647,5
5,3,40648,5
5,3,40649,5
5,3,40650,5
5,3,42074,3
5,3,43537,4
5,3,43540,6
5,3,43541,5
5,3,44984,3
5,3,44985,3
5,3,46550,3
5,3,46551,6
5,3,46552,4
5,3,47295,4
5,3,47296,4
5,3,49341,4
5,3,49342,6
5,3,49343,5
5,3,49344,4
5,3,49345,6
5,3,49346,5
5,3,49347,4
5,3,49348,6
5,3,49349,5
5,3,49350,4
5,3,49351,6
5,3,49352,5
5,3,49353,4
5,3,49354,6
5,3,49355,5
5,3,49356,5
5,3,49357,20
5,3,49358,10
5,3,49359,5
5,3,49360,3
5,3,49361,6
5,3,49362,5
5,3,49363,4
5,3,49364,6
5,3,49365,5
5,3,49366,4
5,3,49367,6
5,3,49368,5
5,3,49369,4
5,3,49370,6
5,3,49371,5
5,3,49372,4
5,3,49373,6
5,3,49374,5
5,3,49375,5
5,3,49376,8
5,3,49377,6
5,3,49378,4
5,3,49379,8
5,3,49380,6
5,3,49381,4
5,3,49382,6
5,3,49383,5
5,3,49384,4
5,3,49385,6
5,3,49386,5
5,3,49387,4
5,3,49388,8
5,3,49389,6
5,3,49390,4
5,3,49391,6
5,3,49392,5
5,3,49393,4
5,3,49394,8
5,3,49395,6
5,3,49396,6
5,3,49397,12
5,3,49398,7
5,3,49399,6
5,3,49400,12
5,3,49401,7
5,3,49413,4
5,3,49414,6
5,3,49415,5
5,3,49416,4
5,3,49417,6
5,3,49418,5
5,3,49419,6
5,3,49420,12
5,3,49421,7
5,3,49422,5
5,3,49423,5
5,3,49424,5
5,3,49425,4
5,3,49426,8
5,3,49427,6
5,3,49428,4
5,3,49429,6
5,3,49430,5
5,3,49431,4
5,3,49432,6
5,3,49433,5
5,3,49434,3
5,3,49435,6
5,3,49436,5
5,3,49437,6
5,3,49438,12
5,3,49439,7
5,3,49440,5
5,3,49441,12
5,3,49442,7
5,3,49443,3
